invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,total_sales
I169566,C265516,Female,48,Clothing,4,1200.32,Cash,2022-11-01,Zorlu Center,4801.28
I629789,C161927,Female,19,Toys,5,179.2,Debit Card,2021-07-04,Mall of Istanbul,896.0
I242352,C580114,Male,48,Clothing,5,1500.4,Cash,2022-08-23,Kanyon,7502.0
I408940,C240133,Male,38,Clothing,2,600.16,Credit Card,2022-12-31,Metrocity,1200.32
I304300,C572272,Female,47,Clothing,4,1200.32,Debit Card,2022-10-20,Cevahir AVM,4801.28
I231571,C271202,Male,41,Clothing,2,600.16,Debit Card,2022-01-19,Istinye Park,1200.32
I206354,C190098,Female,43,Technology,5,5250.0,Cash,2021-04-05,Kanyon,26250.0
I161017,C107170,Female,53,Clothing,1,300.08,Debit Card,2021-05-22,Mall of Istanbul,300.08
I132449,C360601,Male,18,Clothing,1,300.08,Cash,2021-05-20,Metrocity,300.08
I314239,C476991,Female,42,Clothing,3,900.24,Cash,2021-09-28,Mall of Istanbul,2700.7200000000003
I228005,C655436,Female,59,Technology,2,2100.0,Credit Card,2022-04-24,Kanyon,4200.0
I649638,C262683,Male,43,Clothing,4,1200.32,Debit Card,2023-02-27,Cevahir AVM,4801.28
I132366,C240855,Female,47,Cosmetics,4,162.64,Credit Card,2022-09-13,Metropol AVM,650.56
I175589,C217936,Male,38,Clothing,2,600.16,Cash,2022-07-14,Mall of Istanbul,1200.32
I205855,C150813,Female,49,Books,5,75.75,Credit Card,2021-06-22,Mall of Istanbul,378.75
I171312,C225127,Male,47,Toys,5,179.2,Credit Card,2021-06-11,Mall of Istanbul,896.0
I637766,C111849,Male,58,Food & Beverage,4,20.92,Cash,2021-05-09,Mall of Istanbul,83.68
I112942,C177164,Female,44,Clothing,4,1200.32,Cash,2023-02-21,Mall of Istanbul,4801.28
I615323,C730058,Female,42,Clothing,5,1500.4,Credit Card,2021-01-30,Kanyon,7502.0
I269777,C163438,Female,47,Shoes,3,1800.51,Credit Card,2022-03-29,Metropol AVM,5401.53
I328776,C300553,Female,61,Clothing,2,600.16,Cash,2022-08-28,Kanyon,1200.32
I140643,C151634,Female,20,Clothing,3,900.24,Cash,2021-03-03,Metropol AVM,2700.7200000000003
I199843,C156925,Female,61,Shoes,1,600.17,Credit Card,2021-05-29,Istinye Park,600.17
I174372,C141282,Female,33,Shoes,4,2400.68,Credit Card,2022-09-26,Metrocity,9602.72
I285937,C732766,Male,41,Clothing,4,1200.32,Credit Card,2021-04-12,Mall of Istanbul,4801.28
I394229,C163074,Female,54,Toys,4,143.36,Cash,2022-01-10,Metrocity,573.44
I209096,C223652,Female,26,Clothing,1,300.08,Cash,2022-04-24,Kanyon,300.08
I600934,C130606,Male,24,Food & Beverage,5,26.15,Credit Card,2022-05-26,Metrocity,130.75
I253888,C301741,Male,53,Cosmetics,4,162.64,Credit Card,2021-04-04,Mall of Istanbul,650.56
I327608,C321063,Female,33,Clothing,5,1500.4,Cash,2021-02-02,Forum Istanbul,7502.0
I178776,C327256,Male,37,Toys,5,179.2,Credit Card,2021-04-13,Mall of Istanbul,896.0
I115329,C104509,Female,27,Souvenir,1,11.73,Credit Card,2021-07-05,Kanyon,11.73
I268544,C895776,Male,56,Shoes,2,1200.34,Cash,2022-03-10,Emaar Square Mall,2400.68
I703624,C406224,Male,63,Clothing,3,900.24,Credit Card,2022-11-23,Mall of Istanbul,2700.7200000000003
I903849,C163722,Male,50,Cosmetics,5,203.3,Cash,2022-10-23,Forum Istanbul,1016.5
I926756,C286768,Female,35,Shoes,5,3000.85,Credit Card,2021-09-02,Zorlu Center,15004.25
I919927,C218559,Male,66,Food & Beverage,3,15.69,Debit Card,2021-02-01,Metropol AVM,47.07
I187765,C259443,Male,61,Toys,3,107.52,Debit Card,2022-07-25,Istinye Park,322.56
I820282,C108760,Male,49,Cosmetics,1,40.66,Cash,2022-08-31,Kanyon,40.66
I152640,C309895,Male,42,Cosmetics,4,162.64,Cash,2022-11-24,Metrocity,650.56
I177541,C603676,Female,24,Cosmetics,3,121.98,Cash,2021-12-10,Metropol AVM,365.94
I777872,C314657,Female,27,Books,1,15.15,Debit Card,2022-01-14,Cevahir AVM,15.15
I794803,C222820,Female,41,Clothing,2,600.16,Cash,2022-06-07,Zorlu Center,1200.32
I278822,C195502,Female,32,Cosmetics,4,162.64,Credit Card,2021-03-22,Kanyon,650.56
I293963,C265768,Female,39,Clothing,1,300.08,Credit Card,2021-07-13,Kanyon,300.08
I192148,C501438,Male,38,Souvenir,3,35.19,Debit Card,2021-07-28,Kanyon,105.57
I146060,C315552,Female,21,Clothing,3,900.24,Debit Card,2021-10-24,Metropol AVM,2700.7200000000003
I172520,C268359,Male,38,Clothing,2,600.16,Cash,2022-03-19,Viaport Outlet,1200.32
I464880,C111634,Female,60,Clothing,1,300.08,Cash,2022-04-30,Kanyon,300.08
I575905,C499226,Female,36,Food & Beverage,2,10.46,Cash,2021-08-31,Mall of Istanbul,20.92
I163046,C205634,Male,52,Food & Beverage,5,26.15,Cash,2022-09-13,Kanyon,130.75
I329745,C159968,Female,47,Clothing,3,900.24,Credit Card,2021-03-02,Kanyon,2700.7200000000003
I246872,C288389,Female,20,Shoes,3,1800.51,Debit Card,2021-10-31,Kanyon,5401.53
I892020,C160063,Female,48,Clothing,2,600.16,Credit Card,2023-01-07,Kanyon,1200.32
I164790,C483725,Male,65,Shoes,4,2400.68,Debit Card,2021-01-21,Metropol AVM,9602.72
I325277,C179888,Female,43,Books,2,30.3,Debit Card,2022-07-19,Metrocity,60.6
I109837,C511355,Female,28,Clothing,5,1500.4,Cash,2022-04-25,Metropol AVM,7502.0
I270785,C156986,Female,20,Souvenir,4,46.92,Debit Card,2022-03-30,Mall of Istanbul,187.68
I909276,C897359,Female,44,Shoes,1,600.17,Credit Card,2021-05-13,Metrocity,600.17
I213229,C288868,Female,50,Clothing,4,1200.32,Cash,2021-11-13,Metrocity,4801.28
I981431,C286122,Female,67,Food & Beverage,4,20.92,Cash,2022-07-08,Metrocity,83.68
I338632,C121279,Female,41,Clothing,3,900.24,Cash,2021-11-07,Mall of Istanbul,2700.7200000000003
I956743,C433586,Female,60,Shoes,2,1200.34,Credit Card,2021-09-18,Metropol AVM,2400.68
I270361,C307145,Female,21,Souvenir,5,58.65,Cash,2022-01-05,Kanyon,293.25
I102653,C144135,Female,33,Clothing,1,300.08,Cash,2021-10-20,Kanyon,300.08
I277860,C202592,Female,51,Souvenir,1,11.73,Cash,2021-03-12,Kanyon,11.73
I294896,C587966,Female,39,Cosmetics,2,81.32,Credit Card,2022-05-24,Kanyon,162.64
I231497,C668110,Male,19,Food & Beverage,4,20.92,Credit Card,2023-02-26,Forum Istanbul,83.68
I204118,C114657,Female,30,Toys,1,35.84,Credit Card,2022-11-08,Mall of Istanbul,35.84
I629433,C860348,Male,43,Food & Beverage,3,15.69,Cash,2023-02-11,Metrocity,47.07
I987970,C264964,Female,35,Clothing,1,300.08,Credit Card,2021-10-14,Metrocity,300.08
I309332,C803137,Female,60,Cosmetics,5,203.3,Cash,2021-07-12,Istinye Park,1016.5
I252828,C934428,Female,32,Technology,5,5250.0,Debit Card,2022-08-26,Zorlu Center,26250.0
I331369,C340122,Female,34,Cosmetics,4,162.64,Credit Card,2021-05-12,Metropol AVM,650.56
I142414,C334606,Male,41,Cosmetics,5,203.3,Cash,2023-02-06,Istinye Park,1016.5
I469646,C251024,Female,45,Clothing,2,600.16,Cash,2021-08-21,Kanyon,1200.32
I238408,C332421,Male,61,Clothing,2,600.16,Credit Card,2021-06-15,Mall of Istanbul,1200.32
I669651,C215364,Female,31,Books,3,45.45,Credit Card,2021-03-31,Viaport Outlet,136.35000000000002
I727828,C174248,Female,51,Toys,4,143.36,Credit Card,2022-10-10,Istinye Park,573.44
I280899,C183924,Female,57,Technology,2,2100.0,Debit Card,2023-02-17,Mall of Istanbul,4200.0
I123430,C172001,Male,33,Cosmetics,3,121.98,Debit Card,2022-10-02,Metrocity,365.94
I764989,C289981,Female,29,Clothing,1,300.08,Debit Card,2022-06-03,Mall of Istanbul,300.08
I204365,C351771,Female,61,Clothing,2,600.16,Credit Card,2021-06-20,Cevahir AVM,1200.32
I144236,C213394,Female,31,Souvenir,5,58.65,Debit Card,2021-03-28,Metropol AVM,293.25
I418076,C234923,Female,48,Technology,3,3150.0,Cash,2022-08-07,Kanyon,9450.0
I582789,C200042,Female,52,Cosmetics,4,162.64,Credit Card,2021-05-30,Mall of Istanbul,650.56
I253646,C584638,Male,31,Clothing,4,1200.32,Cash,2022-02-02,Zorlu Center,4801.28
I157173,C149047,Male,37,Cosmetics,5,203.3,Credit Card,2021-07-29,Metrocity,1016.5
I167841,C251856,Female,21,Cosmetics,1,40.66,Cash,2021-02-18,Kanyon,40.66
I149671,C134197,Male,25,Toys,5,179.2,Debit Card,2022-08-31,Metropol AVM,896.0
I880796,C770961,Female,27,Clothing,1,300.08,Cash,2022-01-30,Kanyon,300.08
I276153,C112011,Female,34,Toys,3,107.52,Credit Card,2021-10-08,Mall of Istanbul,322.56
I155299,C236011,Female,24,Food & Beverage,4,20.92,Credit Card,2021-07-16,Kanyon,83.68
I239420,C105106,Female,25,Clothing,5,1500.4,Debit Card,2022-01-24,Mall of Istanbul,7502.0
I150275,C100843,Female,61,Toys,3,107.52,Credit Card,2023-01-21,Metrocity,322.56
I298298,C319978,Male,53,Clothing,3,900.24,Credit Card,2022-06-21,Kanyon,2700.7200000000003
I338116,C155980,Female,41,Books,5,75.75,Cash,2021-03-19,Metropol AVM,378.75
I304694,C756502,Male,43,Clothing,2,600.16,Credit Card,2021-09-03,Viaport Outlet,1200.32
I284856,C818662,Female,30,Clothing,3,900.24,Cash,2022-11-12,Cevahir AVM,2700.7200000000003
I248969,C137159,Male,54,Cosmetics,2,81.32,Credit Card,2022-02-04,Mall of Istanbul,162.64
I175273,C236880,Male,33,Clothing,5,1500.4,Cash,2023-01-07,Mall of Istanbul,7502.0
I228251,C555573,Female,68,Clothing,3,900.24,Cash,2022-01-03,Mall of Istanbul,2700.7200000000003
I181382,C726415,Male,41,Cosmetics,1,40.66,Credit Card,2021-03-09,Metrocity,40.66
I294976,C254699,Male,35,Food & Beverage,3,15.69,Credit Card,2022-07-26,Metrocity,47.07
I182388,C259322,Female,37,Clothing,4,1200.32,Credit Card,2022-08-04,Kanyon,4801.28
I407751,C214872,Male,62,Food & Beverage,1,5.23,Credit Card,2022-04-20,Forum Istanbul,5.23
I325586,C302416,Female,63,Clothing,5,1500.4,Cash,2021-05-19,Viaport Outlet,7502.0
I420041,C103583,Male,55,Clothing,4,1200.32,Credit Card,2021-06-01,Zorlu Center,4801.28
I288743,C865172,Female,41,Clothing,3,900.24,Debit Card,2022-08-04,Metrocity,2700.7200000000003
I274078,C203600,Female,40,Toys,4,143.36,Cash,2022-12-16,Viaport Outlet,573.44
I756416,C758330,Female,69,Cosmetics,3,121.98,Cash,2022-07-18,Mall of Istanbul,365.94
I124877,C495664,Female,40,Shoes,4,2400.68,Cash,2022-10-17,Kanyon,9602.72
I369106,C151962,Male,42,Shoes,5,3000.85,Credit Card,2021-04-30,Istinye Park,15004.25
I182970,C393570,Female,46,Technology,5,5250.0,Credit Card,2022-09-17,Emaar Square Mall,26250.0
I198166,C917949,Male,31,Toys,5,179.2,Cash,2021-06-06,Metrocity,896.0
I551186,C221427,Male,68,Cosmetics,1,40.66,Debit Card,2023-01-27,Emaar Square Mall,40.66
I232411,C224712,Male,35,Food & Beverage,2,10.46,Debit Card,2023-02-24,Istinye Park,20.92
I305001,C258175,Female,42,Toys,3,107.52,Credit Card,2022-06-23,Forum Istanbul,322.56
I247674,C819002,Female,27,Food & Beverage,1,5.23,Credit Card,2021-12-11,Metropol AVM,5.23
I336820,C660875,Male,36,Toys,5,179.2,Debit Card,2023-02-22,Kanyon,896.0
I106668,C174147,Male,37,Cosmetics,4,162.64,Cash,2022-04-23,Viaport Outlet,650.56
I138757,C261958,Female,51,Souvenir,5,58.65,Cash,2021-10-21,Kanyon,293.25
I310348,C295908,Male,64,Toys,1,35.84,Cash,2021-09-08,Istinye Park,35.84
I172675,C178288,Female,68,Clothing,5,1500.4,Cash,2021-10-18,Istinye Park,7502.0
I142370,C303214,Female,31,Clothing,1,300.08,Cash,2021-07-09,Kanyon,300.08
I259037,C257548,Male,46,Technology,2,2100.0,Cash,2021-08-24,Viaport Outlet,4200.0
I320561,C213187,Female,40,Cosmetics,3,121.98,Cash,2022-04-24,Mall of Istanbul,365.94
I263695,C233548,Male,61,Clothing,2,600.16,Cash,2022-07-03,Kanyon,1200.32
I381561,C919523,Female,54,Food & Beverage,2,10.46,Debit Card,2022-10-08,Mall of Istanbul,20.92
I251406,C217122,Female,40,Clothing,4,1200.32,Credit Card,2022-04-20,Metropol AVM,4801.28
I223278,C292397,Male,52,Cosmetics,2,81.32,Debit Card,2021-12-05,Zorlu Center,162.64
I114625,C207988,Male,53,Souvenir,3,35.19,Cash,2021-01-10,Zorlu Center,105.57
I904394,C148001,Female,49,Clothing,3,900.24,Cash,2021-03-28,Mall of Istanbul,2700.7200000000003
I303841,C307245,Female,47,Clothing,2,600.16,Cash,2021-11-19,Metrocity,1200.32
I143106,C953966,Female,64,Toys,5,179.2,Cash,2021-10-04,Kanyon,896.0
I114184,C134961,Female,60,Toys,2,71.68,Credit Card,2021-10-08,Forum Istanbul,143.36
I925809,C403266,Female,45,Food & Beverage,1,5.23,Credit Card,2022-12-07,Cevahir AVM,5.23
I547037,C862382,Female,34,Technology,4,4200.0,Credit Card,2021-02-24,Emaar Square Mall,16800.0
I240498,C117054,Female,37,Cosmetics,2,81.32,Debit Card,2022-10-24,Metrocity,162.64
I236375,C237326,Female,40,Clothing,4,1200.32,Cash,2021-10-05,Kanyon,4801.28
I322331,C166835,Male,19,Food & Beverage,3,15.69,Cash,2021-09-20,Forum Istanbul,47.07
I101674,C284838,Male,22,Cosmetics,1,40.66,Credit Card,2021-06-12,Viaport Outlet,40.66
I337325,C619501,Female,51,Cosmetics,2,81.32,Credit Card,2022-04-17,Kanyon,162.64
I698057,C268141,Male,41,Clothing,4,1200.32,Cash,2023-01-12,Mall of Istanbul,4801.28
I336810,C114723,Male,29,Clothing,5,1500.4,Credit Card,2022-07-21,Zorlu Center,7502.0
I115309,C239054,Female,48,Cosmetics,4,162.64,Credit Card,2022-06-03,Istinye Park,650.56
I257996,C233096,Male,42,Clothing,2,600.16,Credit Card,2022-03-22,Forum Istanbul,1200.32
I253578,C110203,Male,51,Food & Beverage,1,5.23,Cash,2022-08-18,Forum Istanbul,5.23
I283642,C151172,Male,34,Cosmetics,1,40.66,Credit Card,2021-09-28,Zorlu Center,40.66
I305179,C800856,Female,48,Cosmetics,3,121.98,Cash,2023-01-17,Kanyon,365.94
I327839,C723023,Female,22,Cosmetics,5,203.3,Debit Card,2021-06-09,Mall of Istanbul,1016.5
I222271,C546863,Male,68,Clothing,2,600.16,Cash,2022-05-14,Forum Istanbul,1200.32
I811225,C302391,Male,52,Clothing,4,1200.32,Credit Card,2022-09-08,Istinye Park,4801.28
I218628,C813761,Female,47,Clothing,4,1200.32,Cash,2021-07-31,Emaar Square Mall,4801.28
I820781,C507217,Female,62,Clothing,1,300.08,Cash,2022-10-22,Metrocity,300.08
I155801,C871081,Female,41,Clothing,5,1500.4,Credit Card,2022-04-15,Forum Istanbul,7502.0
I256490,C451058,Male,27,Clothing,2,600.16,Credit Card,2021-05-05,Metrocity,1200.32
I140254,C693466,Female,31,Clothing,2,600.16,Credit Card,2023-02-02,Istinye Park,1200.32
I289025,C270785,Female,40,Technology,4,4200.0,Credit Card,2022-04-12,Kanyon,16800.0
I722601,C263884,Female,40,Clothing,5,1500.4,Debit Card,2023-01-11,Forum Istanbul,7502.0
I160919,C498603,Male,53,Toys,2,71.68,Cash,2021-01-25,Mall of Istanbul,143.36
I314009,C790035,Female,48,Clothing,1,300.08,Debit Card,2022-07-18,Mall of Istanbul,300.08
I153367,C243935,Female,52,Toys,1,35.84,Credit Card,2021-05-21,Metrocity,35.84
I196260,C190966,Female,65,Clothing,2,600.16,Cash,2022-07-24,Zorlu Center,1200.32
I146748,C107056,Female,43,Toys,1,35.84,Debit Card,2023-02-20,Mall of Istanbul,35.84
I170869,C179442,Female,65,Souvenir,1,11.73,Cash,2022-06-20,Metrocity,11.73
I737087,C856974,Male,20,Clothing,4,1200.32,Cash,2022-03-29,Istinye Park,4801.28
I401140,C182488,Female,34,Cosmetics,5,203.3,Credit Card,2021-11-12,Istinye Park,1016.5
I319004,C990032,Male,18,Clothing,2,600.16,Cash,2021-04-28,Emaar Square Mall,1200.32
I199194,C184623,Female,37,Clothing,2,600.16,Cash,2021-04-01,Kanyon,1200.32
I227920,C271568,Female,36,Clothing,1,300.08,Credit Card,2022-12-29,Istinye Park,300.08
I500541,C552677,Female,22,Clothing,4,1200.32,Cash,2021-11-03,Metrocity,4801.28
I944610,C111846,Female,34,Cosmetics,3,121.98,Debit Card,2022-11-04,Metrocity,365.94
I657631,C686076,Male,42,Food & Beverage,1,5.23,Credit Card,2021-12-04,Istinye Park,5.23
I169261,C283486,Male,57,Technology,3,3150.0,Credit Card,2022-06-14,Metrocity,9450.0
I371816,C881374,Male,22,Souvenir,1,11.73,Cash,2021-02-18,Viaport Outlet,11.73
I319418,C243667,Female,41,Food & Beverage,5,26.15,Credit Card,2022-02-10,Kanyon,130.75
I873057,C116260,Male,45,Clothing,4,1200.32,Debit Card,2022-10-31,Viaport Outlet,4801.28
I103100,C274266,Male,21,Cosmetics,3,121.98,Credit Card,2022-12-15,Mall of Istanbul,365.94
I218159,C167453,Male,18,Books,4,60.6,Debit Card,2022-06-24,Cevahir AVM,242.4
I158838,C131611,Female,23,Shoes,1,600.17,Credit Card,2022-08-24,Viaport Outlet,600.17
I143288,C470713,Male,27,Toys,2,71.68,Cash,2021-04-06,Istinye Park,143.36
I142283,C708615,Male,43,Clothing,1,300.08,Cash,2022-06-12,Kanyon,300.08
I199967,C222899,Male,22,Clothing,3,900.24,Debit Card,2022-07-02,Metrocity,2700.7200000000003
I126804,C109895,Male,46,Shoes,1,600.17,Debit Card,2021-03-30,Kanyon,600.17
I281678,C207685,Female,23,Clothing,2,600.16,Credit Card,2022-02-15,Viaport Outlet,1200.32
I192841,C158834,Male,54,Toys,3,107.52,Cash,2021-07-20,Kanyon,322.56
I249283,C167436,Female,55,Cosmetics,1,40.66,Credit Card,2023-01-04,Kanyon,40.66
I563699,C278532,Female,49,Technology,5,5250.0,Cash,2021-01-20,Mall of Istanbul,26250.0
I103326,C432373,Male,62,Shoes,5,3000.85,Cash,2022-09-16,Mall of Istanbul,15004.25
I268717,C820724,Female,51,Cosmetics,5,203.3,Credit Card,2022-02-05,Kanyon,1016.5
I266409,C803776,Female,27,Clothing,1,300.08,Credit Card,2021-01-03,Istinye Park,300.08
I183872,C221829,Male,52,Clothing,5,1500.4,Credit Card,2021-06-11,Zorlu Center,7502.0
I467521,C765123,Male,24,Clothing,3,900.24,Cash,2022-03-29,Emaar Square Mall,2700.7200000000003
I143604,C223797,Male,67,Food & Beverage,3,15.69,Cash,2022-02-16,Cevahir AVM,47.07
I324342,C686686,Female,25,Food & Beverage,1,5.23,Cash,2022-05-29,Kanyon,5.23
I149423,C346784,Female,34,Food & Beverage,1,5.23,Debit Card,2022-08-07,Zorlu Center,5.23
I196374,C527399,Male,27,Food & Beverage,2,10.46,Cash,2021-08-26,Kanyon,20.92
I522335,C266501,Female,34,Clothing,4,1200.32,Debit Card,2021-11-05,Kanyon,4801.28
I361379,C126690,Female,23,Food & Beverage,5,26.15,Cash,2021-06-04,Mall of Istanbul,130.75
I124401,C286134,Female,68,Shoes,2,1200.34,Debit Card,2021-01-15,Kanyon,2400.68
I306226,C507488,Male,64,Food & Beverage,4,20.92,Cash,2023-03-04,Emaar Square Mall,83.68
I245649,C254161,Female,53,Toys,5,179.2,Cash,2021-08-22,Viaport Outlet,896.0
I113162,C305563,Male,35,Food & Beverage,3,15.69,Credit Card,2022-12-29,Zorlu Center,47.07
I135479,C267804,Female,26,Food & Beverage,1,5.23,Debit Card,2022-07-23,Metrocity,5.23
I207703,C267566,Female,24,Technology,3,3150.0,Cash,2022-12-22,Metrocity,9450.0
I238093,C215723,Female,20,Souvenir,5,58.65,Debit Card,2022-05-17,Forum Istanbul,293.25
I505440,C472485,Female,50,Shoes,4,2400.68,Cash,2023-01-13,Metrocity,9602.72
I487033,C152599,Male,34,Food & Beverage,3,15.69,Credit Card,2022-03-06,Metropol AVM,47.07
I172751,C217088,Female,44,Technology,5,5250.0,Credit Card,2021-12-03,Kanyon,26250.0
I159169,C222962,Male,61,Clothing,5,1500.4,Debit Card,2022-05-04,Kanyon,7502.0
I253393,C181629,Female,49,Cosmetics,4,162.64,Credit Card,2023-01-22,Cevahir AVM,650.56
I241692,C471300,Female,66,Technology,1,1050.0,Cash,2021-06-15,Zorlu Center,1050.0
I127535,C559299,Male,20,Food & Beverage,4,20.92,Debit Card,2022-08-07,Metropol AVM,83.68
I106354,C215013,Male,27,Food & Beverage,1,5.23,Credit Card,2021-10-08,Zorlu Center,5.23
I180101,C343297,Female,28,Toys,4,143.36,Credit Card,2022-12-09,Metropol AVM,573.44
I753185,C116787,Male,48,Clothing,4,1200.32,Cash,2022-05-16,Istinye Park,4801.28
I884069,C213589,Female,31,Shoes,5,3000.85,Cash,2022-07-27,Mall of Istanbul,15004.25
I162907,C287068,Female,36,Cosmetics,5,203.3,Credit Card,2021-06-10,Kanyon,1016.5
I323187,C608926,Female,26,Food & Beverage,1,5.23,Debit Card,2021-07-06,Istinye Park,5.23
I456581,C252988,Male,40,Food & Beverage,1,5.23,Credit Card,2021-06-19,Metropol AVM,5.23
I935336,C260883,Female,30,Technology,3,3150.0,Cash,2022-02-02,Metrocity,9450.0
I341799,C180932,Female,21,Books,4,60.6,Cash,2022-02-26,Mall of Istanbul,242.4
I260224,C152171,Male,39,Clothing,1,300.08,Debit Card,2022-05-14,Mall of Istanbul,300.08
I181485,C276146,Female,22,Food & Beverage,3,15.69,Credit Card,2022-10-23,Cevahir AVM,47.07
I532030,C106196,Female,18,Cosmetics,1,40.66,Cash,2022-12-17,Metrocity,40.66
I116743,C311116,Male,55,Clothing,2,600.16,Cash,2021-12-14,Forum Istanbul,1200.32
I251135,C299135,Female,18,Shoes,4,2400.68,Cash,2023-02-01,Kanyon,9602.72
I252934,C695550,Male,54,Clothing,4,1200.32,Cash,2022-05-10,Mall of Istanbul,4801.28
I305790,C118535,Female,35,Food & Beverage,4,20.92,Credit Card,2022-02-13,Istinye Park,83.68
I374015,C733930,Male,69,Clothing,3,900.24,Cash,2021-01-14,Metropol AVM,2700.7200000000003
I290355,C924162,Male,31,Cosmetics,1,40.66,Debit Card,2022-11-13,Kanyon,40.66
I443349,C351465,Male,66,Toys,1,35.84,Debit Card,2021-08-24,Kanyon,35.84
I137475,C125885,Male,24,Toys,3,107.52,Debit Card,2022-04-20,Kanyon,322.56
I270753,C139080,Male,63,Cosmetics,3,121.98,Cash,2021-11-24,Metropol AVM,365.94
I224593,C794133,Female,52,Food & Beverage,5,26.15,Cash,2021-08-11,Zorlu Center,130.75
I316009,C199134,Female,35,Clothing,1,300.08,Cash,2023-02-27,Cevahir AVM,300.08
I909484,C160990,Female,33,Clothing,4,1200.32,Credit Card,2022-11-07,Emaar Square Mall,4801.28
I257704,C776393,Male,18,Technology,2,2100.0,Debit Card,2021-07-03,Cevahir AVM,4200.0
I209889,C332864,Female,26,Clothing,1,300.08,Cash,2021-03-28,Metropol AVM,300.08
I227552,C279850,Male,51,Shoes,1,600.17,Credit Card,2021-05-31,Mall of Istanbul,600.17
I207327,C302407,Female,29,Clothing,1,300.08,Debit Card,2022-04-05,Mall of Istanbul,300.08
I295953,C159476,Female,42,Clothing,2,600.16,Debit Card,2021-11-30,Kanyon,1200.32
I268769,C242553,Female,62,Food & Beverage,1,5.23,Cash,2022-02-12,Mall of Istanbul,5.23
I160837,C182681,Female,67,Cosmetics,4,162.64,Cash,2021-05-05,Istinye Park,650.56
I325157,C336978,Female,49,Clothing,3,900.24,Credit Card,2021-09-18,Metrocity,2700.7200000000003
I223694,C129918,Female,58,Food & Beverage,5,26.15,Cash,2021-04-30,Metrocity,130.75
I151168,C320682,Male,45,Cosmetics,2,81.32,Cash,2021-04-08,Metrocity,162.64
I292673,C142961,Male,47,Clothing,1,300.08,Credit Card,2022-09-21,Istinye Park,300.08
I969005,C858789,Male,52,Shoes,5,3000.85,Debit Card,2021-10-16,Istinye Park,15004.25
I302522,C126921,Male,53,Shoes,5,3000.85,Credit Card,2022-09-27,Forum Istanbul,15004.25
I314927,C759349,Female,29,Clothing,2,600.16,Debit Card,2022-03-13,Mall of Istanbul,1200.32
I202006,C131643,Male,50,Technology,3,3150.0,Cash,2021-06-14,Mall of Istanbul,9450.0
I131737,C986778,Female,56,Books,2,30.3,Cash,2021-06-03,Kanyon,60.6
I154309,C268353,Female,65,Toys,3,107.52,Debit Card,2022-06-11,Istinye Park,322.56
I320462,C504666,Male,22,Cosmetics,1,40.66,Credit Card,2021-03-25,Mall of Istanbul,40.66
I303948,C449304,Male,53,Shoes,4,2400.68,Credit Card,2022-12-17,Istinye Park,9602.72
I274420,C288671,Female,67,Toys,5,179.2,Credit Card,2022-05-13,Kanyon,896.0
I288067,C156260,Male,27,Toys,4,143.36,Cash,2022-02-26,Metrocity,573.44
