invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,total_sales
I230752,C608976,Female,51,Food & Beverage,1,5.23,Debit Card,2022-06-14,Metropol AVM,5.23
I320219,C723549,Female,68,Toys,4,143.36,Debit Card,2021-06-27,Metropol AVM,573.44
I153070,C125355,Female,22,Clothing,4,1200.32,Cash,2021-01-31,Metropol AVM,4801.28
I237908,C146250,Male,18,Clothing,1,300.08,Credit Card,2021-09-25,Metropol AVM,300.08
I135058,C474910,Male,34,Clothing,1,300.08,Cash,2021-05-16,Metropol AVM,300.08
I234004,C227738,Female,21,Clothing,4,1200.32,Credit Card,2021-02-09,Metropol AVM,4801.28
I469635,C191546,Female,37,Toys,4,143.36,Cash,2021-02-04,Metropol AVM,573.44
I318244,C165857,Male,52,Cosmetics,4,162.64,Cash,2021-12-01,Metropol AVM,650.56
I242306,C285199,Female,19,Clothing,2,600.16,Debit Card,2022-02-12,Metropol AVM,1200.32
I619704,C315743,Female,26,Clothing,1,300.08,Cash,2021-09-05,Metropol AVM,300.08
I229585,C179845,Female,29,Clothing,4,1200.32,Cash,2022-04-04,Metropol AVM,4801.28
I606766,C779788,Male,36,Shoes,5,3000.85,Credit Card,2022-07-31,Metropol AVM,15004.25
I740279,C470036,Female,65,Shoes,4,2400.68,Credit Card,2022-11-04,Metropol AVM,9602.72
I289312,C254253,Female,33,Clothing,5,1500.4,Cash,2022-10-28,Metropol AVM,7502.0
I484539,C249065,Female,51,Cosmetics,1,40.66,Credit Card,2022-05-25,Metropol AVM,40.66
I177400,C489097,Female,65,Cosmetics,4,162.64,Cash,2021-10-17,Metropol AVM,650.56
I213194,C179543,Female,49,Clothing,5,1500.4,Cash,2022-04-30,Metropol AVM,7502.0
I248310,C219001,Female,33,Cosmetics,4,162.64,Credit Card,2022-01-25,Metropol AVM,650.56
I209503,C183175,Female,39,Clothing,2,600.16,Cash,2021-11-07,Metropol AVM,1200.32
I779560,C128011,Female,62,Toys,5,179.2,Credit Card,2021-07-09,Metropol AVM,896.0
I163611,C189642,Female,32,Clothing,2,600.16,Cash,2022-02-07,Metropol AVM,1200.32
I119331,C147773,Female,32,Clothing,2,600.16,Cash,2022-04-25,Metropol AVM,1200.32
I518636,C167695,Male,39,Souvenir,5,58.65,Cash,2022-06-14,Metropol AVM,293.25
I144427,C148212,Female,52,Food & Beverage,1,5.23,Cash,2021-10-05,Metropol AVM,5.23
I178644,C607811,Male,26,Clothing,2,600.16,Credit Card,2021-04-09,Metropol AVM,1200.32
I193409,C240776,Female,30,Shoes,1,600.17,Cash,2021-08-25,Metropol AVM,600.17
I262136,C181512,Male,29,Food & Beverage,5,26.15,Cash,2022-05-24,Metropol AVM,130.75
I201623,C208656,Female,35,Clothing,4,1200.32,Cash,2021-12-15,Metropol AVM,4801.28
I793135,C458360,Female,48,Clothing,2,600.16,Cash,2022-08-29,Metropol AVM,1200.32
I133523,C168592,Female,21,Toys,4,143.36,Credit Card,2021-06-23,Metropol AVM,573.44
I129955,C887017,Male,47,Cosmetics,4,162.64,Credit Card,2022-02-18,Metropol AVM,650.56
I164707,C227924,Male,63,Clothing,3,900.24,Credit Card,2021-04-05,Metropol AVM,2700.7200000000003
I138587,C162961,Male,18,Clothing,5,1500.4,Cash,2022-08-31,Metropol AVM,7502.0
I218094,C120022,Female,64,Clothing,3,900.24,Debit Card,2022-12-30,Metropol AVM,2700.7200000000003
I142637,C291807,Female,30,Cosmetics,2,81.32,Credit Card,2021-09-10,Metropol AVM,162.64
I753888,C790041,Female,20,Shoes,5,3000.85,Credit Card,2021-07-17,Metropol AVM,15004.25
I199054,C750785,Male,31,Shoes,1,600.17,Credit Card,2022-12-04,Metropol AVM,600.17
I221443,C186746,Male,61,Shoes,5,3000.85,Cash,2021-02-16,Metropol AVM,15004.25
I179069,C230286,Female,57,Food & Beverage,5,26.15,Credit Card,2023-01-11,Metropol AVM,130.75
I277941,C202376,Male,55,Clothing,3,900.24,Cash,2022-06-15,Metropol AVM,2700.7200000000003
I322680,C261320,Female,37,Food & Beverage,2,10.46,Debit Card,2021-09-23,Metropol AVM,20.92
I986923,C234401,Female,65,Food & Beverage,2,10.46,Cash,2021-07-11,Metropol AVM,20.92
I302894,C219696,Female,64,Clothing,3,900.24,Cash,2022-04-20,Metropol AVM,2700.7200000000003
I555538,C745351,Female,62,Cosmetics,5,203.3,Cash,2023-01-24,Metropol AVM,1016.5
I142639,C451615,Female,61,Clothing,5,1500.4,Debit Card,2022-09-05,Metropol AVM,7502.0
I180970,C185598,Female,22,Shoes,5,3000.85,Debit Card,2021-05-08,Metropol AVM,15004.25
I365579,C328405,Female,20,Food & Beverage,2,10.46,Credit Card,2021-09-27,Metropol AVM,20.92
I983977,C137644,Female,28,Toys,3,107.52,Credit Card,2021-10-17,Metropol AVM,322.56
I117379,C876746,Female,59,Clothing,2,600.16,Cash,2021-10-12,Metropol AVM,1200.32
I878162,C979047,Female,21,Clothing,5,1500.4,Cash,2022-12-02,Metropol AVM,7502.0
I508831,C159099,Female,63,Clothing,2,600.16,Debit Card,2021-03-26,Metropol AVM,1200.32
I537294,C187786,Female,47,Clothing,1,300.08,Debit Card,2022-08-30,Metropol AVM,300.08
I119769,C250802,Male,62,Souvenir,2,23.46,Cash,2021-04-21,Metropol AVM,46.92
I206225,C207091,Female,41,Cosmetics,1,40.66,Credit Card,2022-05-16,Metropol AVM,40.66
I191299,C174508,Female,43,Cosmetics,5,203.3,Credit Card,2023-01-31,Metropol AVM,1016.5
I257935,C223743,Female,62,Clothing,4,1200.32,Credit Card,2022-07-09,Metropol AVM,4801.28
I235379,C330107,Female,62,Food & Beverage,5,26.15,Cash,2022-03-18,Metropol AVM,130.75
I303446,C334107,Male,25,Food & Beverage,1,5.23,Credit Card,2021-07-09,Metropol AVM,5.23
I139215,C178661,Female,60,Food & Beverage,5,26.15,Credit Card,2021-06-12,Metropol AVM,130.75
I297649,C154290,Male,45,Clothing,2,600.16,Debit Card,2021-06-28,Metropol AVM,1200.32
I687704,C898912,Female,34,Clothing,1,300.08,Credit Card,2023-02-28,Metropol AVM,300.08
I249128,C674885,Male,20,Books,5,75.75,Cash,2022-01-21,Metropol AVM,378.75
I170551,C948871,Female,65,Clothing,4,1200.32,Credit Card,2021-03-28,Metropol AVM,4801.28
I463430,C178218,Female,38,Technology,4,4200.0,Debit Card,2022-12-29,Metropol AVM,16800.0
I774799,C207897,Male,52,Cosmetics,3,121.98,Cash,2021-01-10,Metropol AVM,365.94
I251104,C124147,Male,57,Clothing,2,600.16,Cash,2022-07-13,Metropol AVM,1200.32
I148009,C334353,Female,46,Clothing,1,300.08,Credit Card,2021-05-08,Metropol AVM,300.08
I264753,C273469,Female,51,Toys,2,71.68,Debit Card,2022-08-19,Metropol AVM,143.36
I242088,C164620,Male,63,Toys,5,179.2,Cash,2021-03-06,Metropol AVM,896.0
I222528,C297043,Male,64,Shoes,2,1200.34,Credit Card,2023-01-10,Metropol AVM,2400.68
I272912,C289514,Male,30,Souvenir,3,35.19,Cash,2022-07-11,Metropol AVM,105.57
I704390,C711512,Female,37,Clothing,2,600.16,Credit Card,2022-05-26,Metropol AVM,1200.32
I230391,C263474,Female,52,Food & Beverage,1,5.23,Credit Card,2021-11-25,Metropol AVM,5.23
I135535,C268272,Female,38,Books,4,60.6,Cash,2022-06-25,Metropol AVM,242.4
I240713,C102878,Female,35,Food & Beverage,5,26.15,Debit Card,2022-08-11,Metropol AVM,130.75
I107259,C246461,Male,40,Souvenir,4,46.92,Credit Card,2021-05-20,Metropol AVM,187.68
I260575,C326052,Male,56,Clothing,2,600.16,Credit Card,2021-03-17,Metropol AVM,1200.32
I150966,C328651,Female,38,Technology,4,4200.0,Credit Card,2021-02-23,Metropol AVM,16800.0
I176170,C390098,Female,68,Food & Beverage,5,26.15,Credit Card,2021-06-24,Metropol AVM,130.75
I209773,C738972,Female,28,Books,4,60.6,Cash,2021-11-20,Metropol AVM,242.4
I298707,C269112,Female,57,Food & Beverage,3,15.69,Credit Card,2022-04-14,Metropol AVM,47.07
I963797,C260500,Male,31,Cosmetics,3,121.98,Debit Card,2022-05-03,Metropol AVM,365.94
I195860,C337799,Female,21,Cosmetics,1,40.66,Debit Card,2022-02-05,Metropol AVM,40.66
I337010,C170466,Male,46,Food & Beverage,4,20.92,Credit Card,2023-01-04,Metropol AVM,83.68
I128921,C278104,Male,58,Food & Beverage,1,5.23,Credit Card,2021-12-31,Metropol AVM,5.23
I259146,C844296,Female,41,Toys,2,71.68,Cash,2021-01-30,Metropol AVM,143.36
I166341,C318951,Female,27,Technology,1,1050.0,Credit Card,2022-08-16,Metropol AVM,1050.0
I223008,C291186,Female,26,Clothing,4,1200.32,Credit Card,2022-12-08,Metropol AVM,4801.28
I378212,C117498,Female,58,Food & Beverage,4,20.92,Cash,2022-05-05,Metropol AVM,83.68
I200484,C190102,Female,48,Clothing,3,900.24,Credit Card,2022-08-26,Metropol AVM,2700.7200000000003
I750512,C413234,Male,23,Clothing,3,900.24,Debit Card,2021-04-28,Metropol AVM,2700.7200000000003
I209921,C832023,Male,46,Food & Beverage,4,20.92,Credit Card,2021-01-05,Metropol AVM,83.68
I101279,C237894,Female,48,Technology,3,3150.0,Cash,2022-06-22,Metropol AVM,9450.0
I331635,C569420,Male,67,Clothing,5,1500.4,Debit Card,2022-03-07,Metropol AVM,7502.0
I150874,C136871,Female,55,Technology,3,3150.0,Cash,2022-08-22,Metropol AVM,9450.0
I580985,C954758,Female,50,Technology,4,4200.0,Cash,2022-11-08,Metropol AVM,16800.0
I237187,C305195,Female,34,Cosmetics,1,40.66,Cash,2021-04-15,Metropol AVM,40.66
I394926,C245341,Male,52,Clothing,5,1500.4,Credit Card,2022-09-15,Metropol AVM,7502.0
I321132,C723463,Male,50,Clothing,3,900.24,Cash,2023-01-08,Metropol AVM,2700.7200000000003
I320177,C980453,Male,60,Toys,5,179.2,Debit Card,2021-02-26,Metropol AVM,896.0
I124506,C217744,Male,54,Clothing,2,600.16,Credit Card,2022-06-21,Metropol AVM,1200.32
I212555,C176990,Male,26,Books,1,15.15,Debit Card,2021-02-05,Metropol AVM,15.15
I162558,C224842,Male,37,Clothing,5,1500.4,Debit Card,2021-10-29,Metropol AVM,7502.0
I804744,C342112,Female,42,Shoes,1,600.17,Cash,2021-07-13,Metropol AVM,600.17
I454500,C292212,Female,28,Cosmetics,1,40.66,Debit Card,2021-08-30,Metropol AVM,40.66
I241208,C887572,Male,45,Food & Beverage,2,10.46,Cash,2022-08-06,Metropol AVM,20.92
I782916,C558773,Male,27,Books,2,30.3,Debit Card,2022-10-27,Metropol AVM,60.6
I690635,C118338,Male,39,Clothing,4,1200.32,Debit Card,2021-11-23,Metropol AVM,4801.28
I126124,C194486,Female,62,Souvenir,2,23.46,Credit Card,2022-12-10,Metropol AVM,46.92
I275500,C238313,Female,63,Clothing,1,300.08,Cash,2023-02-20,Metropol AVM,300.08
I247545,C121845,Male,64,Shoes,4,2400.68,Debit Card,2022-07-25,Metropol AVM,9602.72
I270779,C188608,Female,40,Shoes,4,2400.68,Credit Card,2021-03-29,Metropol AVM,9602.72
I326343,C107838,Female,62,Souvenir,3,35.19,Debit Card,2022-10-17,Metropol AVM,105.57
I698422,C265178,Male,18,Food & Beverage,4,20.92,Debit Card,2022-08-24,Metropol AVM,83.68
I182757,C276075,Female,45,Food & Beverage,2,10.46,Credit Card,2021-10-08,Metropol AVM,20.92
I754334,C289251,Male,50,Shoes,3,1800.51,Cash,2022-11-18,Metropol AVM,5401.53
I343472,C321109,Female,64,Food & Beverage,5,26.15,Cash,2022-12-18,Metropol AVM,130.75
I894962,C271161,Female,56,Shoes,2,1200.34,Debit Card,2021-02-14,Metropol AVM,2400.68
I524812,C736453,Female,52,Food & Beverage,4,20.92,Cash,2021-04-20,Metropol AVM,83.68
I920624,C321034,Male,44,Clothing,3,900.24,Credit Card,2022-12-23,Metropol AVM,2700.7200000000003
I118109,C180069,Female,66,Clothing,2,600.16,Debit Card,2022-05-29,Metropol AVM,1200.32
I224652,C183615,Female,50,Clothing,4,1200.32,Cash,2021-04-12,Metropol AVM,4801.28
I644385,C113588,Female,66,Clothing,1,300.08,Debit Card,2022-04-22,Metropol AVM,300.08
I488248,C273914,Female,19,Clothing,2,600.16,Credit Card,2021-04-11,Metropol AVM,1200.32
I166336,C262401,Male,67,Cosmetics,3,121.98,Cash,2022-10-06,Metropol AVM,365.94
I278687,C194873,Female,36,Cosmetics,4,162.64,Credit Card,2021-12-09,Metropol AVM,650.56
I102200,C242359,Female,19,Clothing,2,600.16,Credit Card,2021-01-25,Metropol AVM,1200.32
I240317,C195269,Female,31,Shoes,4,2400.68,Cash,2022-07-05,Metropol AVM,9602.72
I246186,C327629,Female,33,Clothing,4,1200.32,Credit Card,2023-02-26,Metropol AVM,4801.28
I552979,C296233,Male,44,Cosmetics,1,40.66,Cash,2021-07-08,Metropol AVM,40.66
I206556,C174554,Male,64,Shoes,3,1800.51,Cash,2023-01-11,Metropol AVM,5401.53
I110515,C682108,Female,59,Clothing,1,300.08,Debit Card,2022-10-31,Metropol AVM,300.08
I281698,C115544,Female,38,Shoes,1,600.17,Cash,2022-11-18,Metropol AVM,600.17
I155318,C132996,Female,33,Cosmetics,3,121.98,Debit Card,2022-11-10,Metropol AVM,365.94
I338576,C161516,Female,63,Cosmetics,4,162.64,Cash,2022-07-29,Metropol AVM,650.56
I397964,C342151,Female,58,Shoes,1,600.17,Credit Card,2023-01-04,Metropol AVM,600.17
I230649,C401663,Female,24,Toys,2,71.68,Debit Card,2021-09-24,Metropol AVM,143.36
I233187,C157179,Male,31,Food & Beverage,4,20.92,Credit Card,2022-10-06,Metropol AVM,83.68
I653411,C111223,Female,48,Clothing,2,600.16,Credit Card,2023-02-11,Metropol AVM,1200.32
I282969,C219474,Female,36,Clothing,1,300.08,Cash,2022-03-16,Metropol AVM,300.08
I156583,C314750,Female,52,Food & Beverage,4,20.92,Credit Card,2022-09-30,Metropol AVM,83.68
I186537,C100640,Female,22,Clothing,2,600.16,Cash,2022-02-23,Metropol AVM,1200.32
I264217,C154474,Female,43,Clothing,4,1200.32,Debit Card,2022-12-16,Metropol AVM,4801.28
I179373,C472944,Female,39,Food & Beverage,3,15.69,Cash,2022-12-05,Metropol AVM,47.07
I195956,C131682,Male,36,Shoes,1,600.17,Cash,2022-08-25,Metropol AVM,600.17
I317991,C733170,Female,68,Cosmetics,1,40.66,Debit Card,2022-03-07,Metropol AVM,40.66
I333309,C300383,Male,59,Cosmetics,1,40.66,Credit Card,2021-01-30,Metropol AVM,40.66
I207203,C230218,Female,53,Shoes,2,1200.34,Cash,2021-02-27,Metropol AVM,2400.68
I185941,C928609,Female,58,Clothing,2,600.16,Credit Card,2023-02-23,Metropol AVM,1200.32
I537448,C142809,Male,24,Cosmetics,3,121.98,Cash,2021-10-22,Metropol AVM,365.94
I178465,C208359,Male,45,Cosmetics,1,40.66,Credit Card,2022-04-22,Metropol AVM,40.66
I235305,C169674,Male,31,Toys,4,143.36,Cash,2022-08-01,Metropol AVM,573.44
I456544,C135199,Male,31,Cosmetics,5,203.3,Credit Card,2021-12-03,Metropol AVM,1016.5
I333755,C732899,Male,48,Shoes,1,600.17,Credit Card,2022-09-06,Metropol AVM,600.17
I186094,C327991,Male,57,Clothing,4,1200.32,Credit Card,2021-03-05,Metropol AVM,4801.28
I338748,C249677,Female,48,Clothing,2,600.16,Cash,2022-09-21,Metropol AVM,1200.32
I281196,C727734,Male,27,Clothing,2,600.16,Cash,2022-07-17,Metropol AVM,1200.32
I280441,C293170,Female,40,Shoes,3,1800.51,Cash,2022-04-29,Metropol AVM,5401.53
I471545,C227951,Male,55,Souvenir,2,23.46,Debit Card,2021-11-10,Metropol AVM,46.92
I223046,C211227,Female,45,Souvenir,2,23.46,Cash,2021-03-29,Metropol AVM,46.92
I259792,C160182,Female,40,Food & Beverage,3,15.69,Cash,2021-02-10,Metropol AVM,47.07
I215636,C745865,Female,55,Cosmetics,4,162.64,Credit Card,2021-12-03,Metropol AVM,650.56
I317510,C511828,Male,46,Toys,1,35.84,Cash,2023-02-14,Metropol AVM,35.84
I109210,C104002,Male,27,Souvenir,5,58.65,Credit Card,2021-08-22,Metropol AVM,293.25
I323686,C708026,Female,67,Clothing,2,600.16,Debit Card,2022-03-05,Metropol AVM,1200.32
I183410,C334968,Female,48,Toys,1,35.84,Credit Card,2021-01-30,Metropol AVM,35.84
I315250,C203496,Female,59,Clothing,1,300.08,Cash,2021-08-02,Metropol AVM,300.08
I276295,C154557,Female,18,Shoes,2,1200.34,Credit Card,2023-01-27,Metropol AVM,2400.68
I133704,C194722,Male,23,Toys,3,107.52,Cash,2021-09-19,Metropol AVM,322.56
I339110,C213530,Female,20,Technology,5,5250.0,Cash,2022-09-12,Metropol AVM,26250.0
I396422,C775715,Female,40,Toys,1,35.84,Debit Card,2022-10-09,Metropol AVM,35.84
I403960,C103206,Female,18,Clothing,4,1200.32,Debit Card,2022-04-23,Metropol AVM,4801.28
I729697,C283415,Male,51,Toys,2,71.68,Debit Card,2022-04-13,Metropol AVM,143.36
I320694,C233319,Female,66,Cosmetics,5,203.3,Credit Card,2021-01-28,Metropol AVM,1016.5
I873351,C205042,Female,33,Clothing,3,900.24,Cash,2022-01-30,Metropol AVM,2700.7200000000003
I118385,C212320,Male,23,Cosmetics,2,81.32,Credit Card,2022-07-11,Metropol AVM,162.64
I149665,C465774,Female,45,Shoes,5,3000.85,Credit Card,2021-08-17,Metropol AVM,15004.25
I557571,C322807,Male,47,Cosmetics,4,162.64,Cash,2021-06-15,Metropol AVM,650.56
I280300,C217119,Female,20,Toys,5,179.2,Cash,2023-02-14,Metropol AVM,896.0
I226507,C269580,Male,51,Food & Beverage,3,15.69,Debit Card,2023-01-21,Metropol AVM,47.07
I260197,C166910,Female,44,Food & Beverage,1,5.23,Credit Card,2021-09-20,Metropol AVM,5.23
I100155,C312476,Female,30,Food & Beverage,4,20.92,Credit Card,2021-06-29,Metropol AVM,83.68
I289710,C320020,Female,18,Shoes,5,3000.85,Credit Card,2022-12-06,Metropol AVM,15004.25
I142488,C400405,Female,61,Technology,1,1050.0,Cash,2022-07-11,Metropol AVM,1050.0
I262980,C133274,Female,56,Clothing,3,900.24,Cash,2021-07-29,Metropol AVM,2700.7200000000003
I129803,C109175,Male,18,Toys,3,107.52,Cash,2022-08-13,Metropol AVM,322.56
I172586,C163696,Female,46,Food & Beverage,3,15.69,Debit Card,2022-05-17,Metropol AVM,47.07
I896159,C200527,Female,39,Souvenir,3,35.19,Credit Card,2022-08-02,Metropol AVM,105.57
I543508,C150703,Female,27,Shoes,2,1200.34,Cash,2021-01-02,Metropol AVM,2400.68
I658536,C131363,Female,20,Clothing,1,300.08,Credit Card,2021-01-29,Metropol AVM,300.08
I111148,C150016,Male,52,Clothing,1,300.08,Cash,2022-06-09,Metropol AVM,300.08
I884013,C297148,Female,43,Toys,3,107.52,Cash,2022-02-05,Metropol AVM,322.56
I302754,C268985,Female,53,Shoes,1,600.17,Credit Card,2021-06-07,Metropol AVM,600.17
I279994,C294011,Male,27,Food & Beverage,4,20.92,Debit Card,2022-08-01,Metropol AVM,83.68
I163995,C193430,Male,42,Clothing,3,900.24,Debit Card,2022-12-27,Metropol AVM,2700.7200000000003
I251631,C207804,Male,64,Toys,1,35.84,Cash,2023-01-06,Metropol AVM,35.84
I340160,C122325,Female,65,Toys,4,143.36,Cash,2021-03-02,Metropol AVM,573.44
I490185,C777996,Male,50,Cosmetics,2,81.32,Credit Card,2021-07-17,Metropol AVM,162.64
I576816,C123928,Male,56,Souvenir,1,11.73,Credit Card,2022-02-06,Metropol AVM,11.73
I447904,C278050,Male,26,Clothing,4,1200.32,Debit Card,2021-10-20,Metropol AVM,4801.28
I272531,C114307,Female,65,Cosmetics,5,203.3,Cash,2022-06-03,Metropol AVM,1016.5
I378847,C529646,Male,62,Cosmetics,4,162.64,Cash,2022-05-24,Metropol AVM,650.56
I156938,C250150,Male,65,Technology,4,4200.0,Credit Card,2021-06-28,Metropol AVM,16800.0
I288720,C223977,Male,61,Cosmetics,1,40.66,Credit Card,2021-07-18,Metropol AVM,40.66
I107950,C423782,Female,54,Technology,3,3150.0,Credit Card,2021-11-10,Metropol AVM,9450.0
I308142,C966724,Female,62,Books,4,60.6,Cash,2022-08-15,Metropol AVM,242.4
I264245,C999206,Female,69,Clothing,5,1500.4,Cash,2022-01-07,Metropol AVM,7502.0
I116049,C314042,Female,27,Technology,5,5250.0,Credit Card,2023-01-23,Metropol AVM,26250.0
I150661,C892238,Female,20,Toys,2,71.68,Credit Card,2022-12-30,Metropol AVM,143.36
I358368,C167231,Male,63,Technology,5,5250.0,Credit Card,2021-11-05,Metropol AVM,26250.0
I624427,C612717,Female,63,Clothing,4,1200.32,Credit Card,2022-08-26,Metropol AVM,4801.28
I130991,C208346,Male,28,Toys,4,143.36,Cash,2021-05-02,Metropol AVM,573.44
I185394,C269026,Female,34,Clothing,4,1200.32,Cash,2021-11-08,Metropol AVM,4801.28
I559592,C200437,Female,26,Clothing,3,900.24,Credit Card,2021-01-16,Metropol AVM,2700.7200000000003
I177886,C669215,Male,64,Clothing,4,1200.32,Credit Card,2022-05-27,Metropol AVM,4801.28
I231774,C270298,Female,21,Shoes,4,2400.68,Cash,2022-10-03,Metropol AVM,9602.72
I818308,C994434,Female,55,Cosmetics,1,40.66,Debit Card,2021-02-03,Metropol AVM,40.66
I155022,C178225,Female,64,Souvenir,2,23.46,Cash,2021-08-11,Metropol AVM,46.92
I276938,C684203,Female,27,Books,5,75.75,Debit Card,2022-11-12,Metropol AVM,378.75
I237326,C244609,Female,49,Clothing,3,900.24,Debit Card,2022-04-20,Metropol AVM,2700.7200000000003
I117210,C293476,Male,20,Books,5,75.75,Cash,2022-01-13,Metropol AVM,378.75
I144436,C127975,Female,50,Clothing,2,600.16,Credit Card,2022-10-19,Metropol AVM,1200.32
I198010,C234609,Female,43,Food & Beverage,3,15.69,Credit Card,2022-11-13,Metropol AVM,47.07
I201950,C544426,Male,69,Clothing,3,900.24,Cash,2021-09-23,Metropol AVM,2700.7200000000003
I278337,C147002,Female,45,Cosmetics,1,40.66,Cash,2023-02-14,Metropol AVM,40.66
I152975,C327491,Male,19,Technology,1,1050.0,Debit Card,2022-02-13,Metropol AVM,1050.0
I745042,C110529,Female,46,Books,1,15.15,Credit Card,2021-04-09,Metropol AVM,15.15
I180868,C945123,Female,48,Clothing,1,300.08,Credit Card,2023-01-05,Metropol AVM,300.08
I299975,C294786,Male,69,Toys,1,35.84,Cash,2023-03-06,Metropol AVM,35.84
I152935,C109240,Female,51,Food & Beverage,4,20.92,Credit Card,2021-07-02,Metropol AVM,83.68
I322736,C285955,Female,20,Clothing,4,1200.32,Credit Card,2022-08-07,Metropol AVM,4801.28
I237214,C134492,Female,21,Food & Beverage,5,26.15,Cash,2023-01-10,Metropol AVM,130.75
I207693,C722766,Female,54,Food & Beverage,3,15.69,Debit Card,2022-03-09,Metropol AVM,47.07
I930835,C109630,Female,56,Toys,2,71.68,Credit Card,2022-06-13,Metropol AVM,143.36
I761219,C177599,Female,21,Cosmetics,5,203.3,Credit Card,2021-06-25,Metropol AVM,1016.5
I155510,C201792,Male,44,Food & Beverage,1,5.23,Credit Card,2022-02-03,Metropol AVM,5.23
I220105,C872885,Female,21,Clothing,1,300.08,Credit Card,2023-02-15,Metropol AVM,300.08
I105341,C326094,Female,56,Shoes,4,2400.68,Credit Card,2021-12-24,Metropol AVM,9602.72
I223846,C265326,Female,27,Clothing,5,1500.4,Credit Card,2022-11-19,Metropol AVM,7502.0
I810626,C141052,Male,28,Clothing,4,1200.32,Debit Card,2021-07-02,Metropol AVM,4801.28
I268575,C143687,Female,53,Clothing,5,1500.4,Cash,2022-09-12,Metropol AVM,7502.0
I120508,C662098,Male,31,Toys,2,71.68,Credit Card,2023-02-26,Metropol AVM,143.36
I107195,C295977,Male,60,Clothing,3,900.24,Cash,2022-04-06,Metropol AVM,2700.7200000000003
I169146,C138613,Male,32,Food & Beverage,5,26.15,Credit Card,2023-02-23,Metropol AVM,130.75
I499976,C112298,Female,34,Clothing,5,1500.4,Debit Card,2023-01-29,Metropol AVM,7502.0
I204794,C715791,Female,39,Clothing,2,600.16,Credit Card,2022-10-22,Metropol AVM,1200.32
I671864,C889498,Female,30,Shoes,2,1200.34,Cash,2022-04-16,Metropol AVM,2400.68
I900340,C813338,Female,19,Shoes,5,3000.85,Credit Card,2022-08-07,Metropol AVM,15004.25
I285257,C150271,Female,29,Toys,3,107.52,Debit Card,2021-06-16,Metropol AVM,322.56
I269847,C284896,Female,36,Shoes,1,600.17,Cash,2021-10-28,Metropol AVM,600.17
I243218,C149055,Female,23,Clothing,3,900.24,Cash,2021-07-12,Metropol AVM,2700.7200000000003
I122477,C534891,Male,55,Clothing,2,600.16,Credit Card,2021-05-02,Metropol AVM,1200.32
I149969,C423917,Female,36,Food & Beverage,2,10.46,Credit Card,2022-02-03,Metropol AVM,20.92
I143962,C363723,Male,60,Shoes,1,600.17,Credit Card,2023-03-08,Metropol AVM,600.17
